State,Gender,Year,Top Name,Occurences
OR,F,1986,Jessica,521
OR,F,1987,Ashley,595
OR,F,1988,Jessica,537
OR,F,1989,Ashley,503
OR,F,1990,Jessica,493
OR,F,1991,Ashley,489
OR,F,1992,Jessica,447
OR,F,1993,Jessica,393
OR,F,1994,Jessica,358
OR,F,1995,Jessica,317
OR,F,1996,Emily,322
OR,F,1997,Emily,375
OR,F,1998,Emily,349
OR,F,1999,Emily,321
OR,F,2000,Emily,312
OR,F,2001,Emily,295
OR,F,2002,Emily,278
OR,F,2003,Emma,290
OR,F,2004,Emily,297
OR,F,2005,Emma,282
OR,F,2006,Emma,253
OR,F,2007,Emma,244
OR,F,2008,Olivia,246
OR,F,2009,Emma,236
OR,F,2010,Sophia,241
OR,F,2011,Sophia,270
OR,F,2012,Sophia,263
OR,M,1910,John,61
OR,M,1911,John,53
OR,M,1912,Robert,114
OR,M,1913,John,129
OR,M,1914,Robert,182
OR,M,1915,John,241
OR,M,1916,Robert,265
OR,M,1917,Robert,295
OR,M,1918,Robert,372
OR,M,1919,Robert,402
OR,M,1920,Robert,442
OR,M,1921,Robert,496
OR,M,1922,Robert,488
OR,M,1923,Robert,515
OR,M,1924,Robert,502
OR,M,1925,Robert,524
OR,M,1926,Robert,484
OR,M,1927,Robert,475
OR,M,1928,Robert,402
OR,M,1929,Robert,422
OR,M,1930,Robert,397
OR,M,1931,Robert,433
OR,M,1932,Robert,375
OR,M,1933,Robert,355
OR,M,1934,Robert,351
OR,M,1935,Robert,346
OR,M,1936,Robert,378
OR,M,1937,Robert,416
OR,M,1938,Robert,407
OR,M,1939,Robert,414
OR,M,1940,Robert,439
OR,M,1941,Robert,458
OR,M,1942,Robert,484
OR,M,1943,Robert,631
OR,M,1944,Robert,583
OR,M,1945,John,563
OR,M,1946,Robert,708
OR,M,1947,Robert,797
OR,M,1948,John,734
OR,M,1949,David,775
OR,M,1950,Robert,816
OR,M,1951,David,882
OR,M,1952,David,927
OR,M,1953,Michael,986
OR,M,1954,Michael,919
OR,M,1955,David,899
OR,M,1956,Michael,845
OR,M,1957,David,805
OR,M,1958,David,728
OR,M,1959,David,770
OR,M,1960,David,855
OR,M,1961,David,810
OR,M,1962,David,733
OR,M,1963,David,754
OR,M,1964,David,711
OR,M,1965,Michael,698
OR,M,1966,Michael,681
OR,M,1967,Michael,743
OR,M,1968,Michael,698
OR,M,1969,Michael,786
OR,M,1970,Michael,813
OR,M,1971,Michael,678
OR,M,1972,Jason,699
OR,M,1973,Jason,717
OR,M,1974,Jason,771
OR,M,1975,Jason,657
OR,M,1976,Jason,656
OR,M,1977,Michael,626
OR,M,1978,Michael,648
OR,M,1979,Michael,674
OR,M,1980,Michael,702
OR,M,1981,Michael,688
OR,M,1982,Christopher,696
OR,M,1983,Michael,690
OR,M,1984,Michael,685
OR,M,1985,Christopher,626
OR,M,1986,Michael,608
OR,M,1987,Michael,583
OR,M,1988,Michael,657
OR,M,1989,Michael,608
OR,M,1990,Michael,580
OR,M,1991,Michael,528
OR,M,1992,Michael,475
OR,M,1993,Tyler,469
OR,M,1994,Tyler,474
OR,M,1995,Jacob,470
OR,M,1996,Jacob,463
OR,M,1997,Jacob,469
OR,M,1998,Jacob,495
OR,M,1999,Jacob,457
OR,M,2000,Jacob,446
OR,M,2001,Jacob,389
OR,M,2002,Jacob,339
OR,M,2003,Jacob,331
OR,M,2004,Jacob,290
OR,M,2005,Jacob,290
OR,M,2006,Jacob,288
OR,M,2007,Jacob,257
OR,M,2008,Ethan,232
OR,M,2009,Alexander,243
OR,M,2010,Jacob,240
OR,M,2011,Mason,221
OR,M,2012,Liam,241
PA,F,1910,Mary,2913
PA,F,1911,Mary,3188
PA,F,1912,Mary,4107
PA,F,1913,Mary,4738
PA,F,1914,Mary,5981
PA,F,1915,Mary,7970
PA,F,1916,Mary,7730
PA,F,1917,Mary,7986
PA,F,1918,Mary,8183
PA,F,1919,Mary,7428
PA,F,1920,Mary,7653
PA,F,1921,Mary,7771
PA,F,1922,Mary,7301
PA,F,1923,Mary,7034
PA,F,1924,Mary,7198
PA,F,1925,Mary,6567
PA,F,1926,Mary,6004
PA,F,1927,Mary,6225
PA,F,1928,Mary,5739
PA,F,1929,Mary,5304
PA,F,1930,Mary,5187
PA,F,1931,Mary,4916
PA,F,1932,Mary,4533
PA,F,1933,Mary,4123
PA,F,1934,Mary,4086
PA,F,1935,Mary,3929
PA,F,1936,Mary,3931
PA,F,1937,Mary,4038
PA,F,1938,Mary,4059
PA,F,1939,Mary,3878
PA,F,1940,Mary,3946
PA,F,1941,Mary,4084
PA,F,1942,Mary,4474
PA,F,1943,Mary,4471
PA,F,1944,Mary,3954
PA,F,1945,Mary,3657
PA,F,1946,Mary,4455
PA,F,1947,Linda,6769
PA,F,1948,Linda,6214
PA,F,1949,Linda,5848
PA,F,1950,Linda,5276
PA,F,1951,Linda,4900
PA,F,1952,Linda,4342
PA,F,1953,Mary,4023
PA,F,1954,Mary,4396
PA,F,1955,Mary,4071
PA,F,1956,Mary,3871
PA,F,1957,Mary,3967
PA,F,1958,Mary,3695
PA,F,1959,Mary,3578
PA,F,1960,Mary,3295
PA,F,1961,Mary,3034
PA,F,1962,Lisa,3187
PA,F,1963,Lisa,3860
PA,F,1964,Lisa,3623
PA,F,1965,Lisa,3770
PA,F,1966,Lisa,3651
PA,F,1967,Lisa,3356
PA,F,1968,Lisa,3198
PA,F,1969,Lisa,2817
PA,F,1970,Jennifer,2960
PA,F,1971,Jennifer,3656
PA,F,1972,Jennifer,3974
PA,F,1973,Jennifer,3831
PA,F,1974,Jennifer,3721
PA,F,1975,Jennifer,3429
PA,F,1976,Jennifer,3342
PA,F,1977,Jennifer,3230
PA,F,1978,Jennifer,3072
PA,F,1979,Jennifer,2990
PA,F,1980,Jennifer,3038
PA,F,1981,Jennifer,2818
PA,F,1982,Jennifer,2800
PA,F,1983,Jennifer,2572
PA,F,1984,Jennifer,2229
PA,F,1985,Ashley,2181
PA,F,1986,Ashley,2395
PA,F,1987,Ashley,2558
PA,F,1988,Ashley,2300
PA,F,1989,Ashley,2124
PA,F,1990,Ashley,1986
PA,F,1991,Ashley,1960
PA,F,1992,Ashley,1661
PA,F,1993,Ashley,1460
PA,F,1994,Emily,1352
PA,F,1995,Emily,1265
PA,F,1996,Emily,1306
PA,F,1997,Emily,1301
PA,F,1998,Emily,1371
PA,F,1999,Emily,1240
PA,F,2000,Emily,1174
PA,F,2001,Emily,1118
PA,F,2002,Emily,1153
PA,F,2003,Emily,1137
PA,F,2004,Emily,1022
PA,F,2005,Emily,891
PA,F,2006,Ava,872
PA,F,2007,Ava,991
PA,F,2008,Ava,909
PA,F,2009,Isabella,884
PA,F,2010,Isabella,898
PA,F,2011,Sophia,874
PA,F,2012,Emma,869
PA,M,1910,John,1326
PA,M,1911,John,1672
PA,M,1912,John,3067
PA,M,1913,John,3704
PA,M,1914,John,5192
PA,M,1915,John,6442
PA,M,1916,John,6545
PA,M,1917,John,6617
PA,M,1918,John,7558
PA,M,1919,John,6791
PA,M,1920,John,7042
PA,M,1921,John,7196
PA,M,1922,John,7076
PA,M,1923,John,7208
PA,M,1924,John,7266
PA,M,1925,John,6933
PA,M,1926,John,6650
PA,M,1927,John,6681
PA,M,1928,John,6134
PA,M,1929,John,5889
PA,M,1930,John,6057
PA,M,1931,John,5442
PA,M,1932,John,5236
PA,M,1933,John,5024
PA,M,1934,John,5005
PA,M,1935,Robert,5091
PA,M,1936,Robert,5281
PA,M,1937,Robert,5693
PA,M,1938,Robert,5561
PA,M,1939,Robert,5319
PA,M,1940,Robert,5354
PA,M,1941,John,5649
PA,M,1942,John,6575
PA,M,1943,John,6437
PA,M,1944,John,5962
PA,M,1945,John,5769
PA,M,1946,John,7213
PA,M,1947,John,8044
PA,M,1948,John,7295
PA,M,1949,John,7022
PA,M,1950,John,6863
PA,M,1951,John,7021
PA,M,1952,John,7081
PA,M,1953,John,6795
PA,M,1954,John,6730
PA,M,1955,John,6519
PA,M,1956,John,6524
PA,M,1957,John,6448
PA,M,1958,John,6006
PA,M,1959,John,6047
PA,M,1960,John,5833
PA,M,1961,John,5875
PA,M,1962,John,5687
PA,M,1963,John,5741
PA,M,1964,John,5663
PA,M,1965,Michael,5282
PA,M,1966,Michael,5243
PA,M,1967,Michael,5052
PA,M,1968,Michael,4991
PA,M,1969,Michael,5120
PA,M,1970,Michael,5155
PA,M,1971,Michael,4679
PA,M,1972,Michael,4187
PA,M,1973,Michael,4067
PA,M,1974,Michael,4118
PA,M,1975,Michael,4022
PA,M,1976,Michael,4161
PA,M,1977,Michael,4206
PA,M,1978,Michael,4093
PA,M,1979,Michael,4076
PA,M,1980,Michael,4031
PA,M,1981,Michael,4028
PA,M,1982,Michael,3975
PA,M,1983,Michael,3803
PA,M,1984,Michael,3734
PA,M,1985,Michael,3576
PA,M,1986,Michael,3632
PA,M,1987,Michael,3465
PA,M,1988,Michael,3441
PA,M,1989,Michael,3505
PA,M,1990,Michael,3449
PA,M,1991,Michael,3082
PA,M,1992,Michael,2761
PA,M,1993,Michael,2709
PA,M,1994,Michael,2350
PA,M,1995,Michael,2122
PA,M,1996,Michael,1950
PA,M,1997,Michael,1794
PA,M,1998,Michael,1804
PA,M,1999,Michael,1644
PA,M,2000,Michael,1490
PA,M,2001,Michael,1438
PA,M,2002,Michael,1350
PA,M,2003,Michael,1286
PA,M,2004,Michael,1240
PA,M,2005,Michael,1111
PA,M,2006,Jacob,1071
PA,M,2007,Michael,1022
PA,M,2008,Michael,928
PA,M,2009,Michael,809
PA,M,2010,Michael,821
PA,M,2011,Mason,915
PA,M,2012,Mason,861
RI,F,1910,Mary,141
RI,F,1911,Mary,168
RI,F,1912,Mary,265
RI,F,1913,Mary,269
RI,F,1914,Mary,350
RI,F,1915,Mary,415
RI,F,1916,Mary,414
RI,F,1917,Mary,442
RI,F,1918,Mary,458
RI,F,1919,Mary,410
RI,F,1920,Mary,452
RI,F,1921,Mary,485
RI,F,1922,Mary,461
RI,F,1923,Mary,426
RI,F,1924,Mary,414
RI,F,1925,Mary,382
RI,F,1926,Mary,310
RI,F,1927,Mary,337
RI,F,1928,Mary,319
RI,F,1929,Mary,269
RI,F,1930,Mary,278
RI,F,1931,Mary,216
RI,F,1932,Barbara,229
RI,F,1933,Barbara,248
RI,F,1934,Joan,229
RI,F,1935,Barbara,237
RI,F,1936,Barbara,212
RI,F,1937,Barbara,258
RI,F,1938,Barbara,222
RI,F,1939,Barbara,225
RI,F,1940,Barbara,207
RI,F,1941,Patricia,220
RI,F,1942,Barbara,260
RI,F,1943,Carol,250
RI,F,1944,Carol,237
RI,F,1945,Carol,243
RI,F,1946,Patricia,287
RI,F,1947,Linda,444
RI,F,1948,Linda,434
RI,F,1949,Linda,462
RI,F,1950,Linda,395
RI,F,1951,Linda,385
RI,F,1952,Linda,351
RI,F,1953,Deborah,357
RI,F,1954,Deborah,385
RI,F,1955,Deborah,365
RI,F,1956,Susan,358
RI,F,1957,Susan,323
RI,F,1958,Susan,348
RI,F,1959,Donna,357
RI,F,1960,Donna,332
RI,F,1961,Susan,292
RI,F,1962,Susan,268
RI,F,1963,Lisa,373
RI,F,1964,Lisa,392
RI,F,1965,Lisa,377
RI,F,1966,Lisa,393
RI,F,1967,Lisa,369
RI,F,1968,Lisa,341
RI,F,1969,Lisa,275
RI,F,1970,Jennifer,246
RI,F,1971,Jennifer,345
RI,F,1972,Jennifer,339
RI,F,1973,Jennifer,326
RI,F,1974,Jennifer,309
RI,F,1975,Jennifer,270
RI,F,1976,Jennifer,298
RI,F,1977,Jennifer,281
RI,F,1978,Jennifer,283
RI,F,1979,Jennifer,229
RI,F,1980,Jennifer,229
RI,F,1981,Jessica,239
RI,F,1982,Jessica,233
RI,F,1983,Jennifer,227
RI,F,1984,Jennifer,225
RI,F,1985,Amanda,199
RI,F,1986,Ashley,212
RI,F,1987,Ashley,247
RI,F,1988,Amanda,238
RI,F,1989,Amanda,237
RI,F,1990,Ashley,192
RI,F,1991,Amanda,189
RI,F,1992,Ashley,151
RI,F,1993,Ashley,134
RI,F,1994,Ashley,134
RI,F,1995,Samantha,111
RI,F,1996,Emily,112
RI,F,1997,Emily,108
RI,F,1998,Emily,122
RI,F,1999,Emily,105
RI,F,2000,Emily,122
RI,F,2001,Emily,105
RI,F,2002,Madison,110
RI,F,2003,Emily,114
RI,F,2004,Emily,118
RI,F,2005,Olivia,97
RI,F,2006,Isabella,100
RI,F,2007,Sophia,94
RI,F,2008,Ava,94
RI,F,2009,Isabella,89
RI,F,2010,Isabella,93
RI,F,2011,Sophia,95
RI,F,2012,Sophia,105
RI,M,1910,John,66
RI,M,1911,John,110
RI,M,1912,John,172
RI,M,1913,John,201
RI,M,1914,John,284
RI,M,1915,John,326
RI,M,1916,John,313
RI,M,1917,John,353
RI,M,1918,John,357
RI,M,1919,John,345
RI,M,1920,John,396
RI,M,1921,John,386
RI,M,1922,John,405
RI,M,1923,John,406
RI,M,1924,John,426
RI,M,1925,John,413
RI,M,1926,John,421
RI,M,1927,John,391
RI,M,1928,John,359
RI,M,1929,John,324
RI,M,1930,Robert,382
RI,M,1931,Robert,389
RI,M,1932,Robert,399
RI,M,1933,Robert,387
RI,M,1934,Robert,432
RI,M,1935,Robert,423
RI,M,1936,Robert,442
RI,M,1937,Robert,494
RI,M,1938,Robert,493
RI,M,1939,Robert,444
RI,M,1940,Robert,430
RI,M,1941,Robert,426
RI,M,1942,Robert,508
RI,M,1943,Robert,565
RI,M,1944,Robert,506
RI,M,1945,Robert,491
RI,M,1946,Robert,648
RI,M,1947,Robert,683
RI,M,1948,Robert,632
RI,M,1949,Robert,566
RI,M,1950,Robert,553
RI,M,1951,Robert,645
RI,M,1952,Robert,619
RI,M,1953,Robert,616
RI,M,1954,Robert,637
RI,M,1955,Robert,642
RI,M,1956,Robert,575
RI,M,1957,Robert,617
RI,M,1958,Michael,604
RI,M,1959,Michael,586
RI,M,1960,Michael,565
RI,M,1961,Michael,568
RI,M,1962,Michael,595
RI,M,1963,Michael,527
RI,M,1964,Michael,600
RI,M,1965,Michael,497
RI,M,1966,Michael,522
RI,M,1967,Michael,557
RI,M,1968,Michael,514
RI,M,1969,Michael,541
RI,M,1970,Michael,482
RI,M,1971,Michael,410
RI,M,1972,Michael,404
RI,M,1973,Michael,357
RI,M,1974,Michael,334
RI,M,1975,Michael,343
RI,M,1976,Michael,360
RI,M,1977,Michael,368
RI,M,1978,Michael,412
RI,M,1979,Michael,391
RI,M,1980,Michael,345
RI,M,1981,Michael,373
RI,M,1982,Michael,362
RI,M,1983,Michael,363
RI,M,1984,Michael,356
RI,M,1985,Michael,346
RI,M,1986,Michael,364
RI,M,1987,Michael,315
RI,M,1988,Michael,383
RI,M,1989,Michael,328
RI,M,1990,Michael,359
RI,M,1991,Michael,340
RI,M,1992,Michael,303
RI,M,1993,Michael,265
RI,M,1994,Michael,220
RI,M,1995,Michael,194
RI,M,1996,Nicholas,200
RI,M,1997,Michael,184
RI,M,1998,Matthew,200
RI,M,1999,Matthew,163
RI,M,2000,Matthew,150
RI,M,2001,Michael,140
RI,M,2002,Nicholas,138
RI,M,2003,Michael,150
RI,M,2004,Michael,115
RI,M,2005,Michael,119
RI,M,2006,Ryan,101
RI,M,2007,Michael,97
RI,M,2008,Michael,89
RI,M,2009,Anthony,81
RI,M,2010,Logan,84
RI,M,2011,Mason,85
RI,M,2012,Mason,95
SC,F,1910,Mary,602
SC,F,1911,Mary,508
SC,F,1912,Mary,711
SC,F,1913,Mary,725
SC,F,1914,Mary,909
SC,F,1915,Mary,1097
SC,F,1916,Mary,1242
SC,F,1917,Mary,1264
SC,F,1918,Mary,1412
SC,F,1919,Mary,1616
SC,F,1920,Mary,1616
SC,F,1921,Mary,1688
SC,F,1922,Mary,1635
SC,F,1923,Mary,1644
SC,F,1924,Mary,1742
SC,F,1925,Mary,1668
SC,F,1926,Mary,1629
SC,F,1927,Mary,1638
SC,F,1928,Mary,1539
SC,F,1929,Mary,1420
SC,F,1930,Mary,1446
SC,F,1931,Mary,1368
SC,F,1932,Mary,1564
SC,F,1933,Mary,1465
SC,F,1934,Mary,1526
SC,F,1935,Mary,1464
SC,F,1936,Mary,1435
SC,F,1937,Mary,1547
SC,F,1938,Mary,1479
SC,F,1939,Mary,1483
SC,F,1940,Mary,1570
SC,F,1941,Mary,1625
SC,F,1942,Mary,1634
SC,F,1943,Mary,1700
SC,F,1944,Mary,1603
SC,F,1945,Mary,1548
SC,F,1946,Mary,1573
SC,F,1947,Mary,1709
SC,F,1948,Mary,1638
SC,F,1949,Mary,1593
SC,F,1950,Mary,1451
SC,F,1951,Mary,1458
SC,F,1952,Mary,1403
SC,F,1953,Mary,1359
SC,F,1954,Mary,1301
SC,F,1955,Mary,1144
SC,F,1956,Mary,1096
SC,F,1957,Mary,995
SC,F,1958,Mary,895
SC,F,1959,Mary,877
SC,F,1960,Mary,805
SC,F,1961,Mary,750
SC,F,1962,Mary,715
SC,F,1963,Mary,644
SC,F,1964,Mary,617
SC,F,1965,Lisa,700
SC,F,1966,Lisa,703
SC,F,1967,Lisa,617
SC,F,1968,Lisa,642
SC,F,1969,Lisa,550
SC,F,1970,Angela,561
SC,F,1971,Angela,594
SC,F,1972,Angela,590
SC,F,1973,Jennifer,654
SC,F,1974,Jennifer,727
SC,F,1975,Jennifer,597
SC,F,1976,Jennifer,671
SC,F,1977,Jennifer,653
SC,F,1978,Jennifer,634
SC,F,1979,Jennifer,619
SC,F,1980,Jennifer,677
SC,F,1981,Jennifer,744
SC,F,1982,Jennifer,765
SC,F,1983,Ashley,719
SC,F,1984,Ashley,776
SC,F,1985,Ashley,860
SC,F,1986,Ashley,837
SC,F,1987,Ashley,906
SC,F,1988,Jessica,791
SC,F,1989,Brittany,1017
SC,F,1990,Brittany,885
SC,F,1991,Ashley,675
SC,F,1992,Ashley,606
SC,F,1993,Ashley,521
SC,F,1994,Ashley,394
SC,F,1995,Taylor,364
SC,F,1996,Taylor,349
SC,F,1997,Hannah,321
SC,F,1998,Hannah,363
SC,F,1999,Hannah,358
SC,F,2000,Hannah,387
SC,F,2001,Madison,366
SC,F,2002,Madison,367
SC,F,2003,Madison,341
SC,F,2004,Madison,373
SC,F,2005,Emily,328
SC,F,2006,Madison,390
SC,F,2007,Madison,323
SC,F,2008,Madison,301
SC,F,2009,Emma,282
SC,F,2010,Madison,289
SC,F,2011,Madison,250
SC,F,2012,Emma,254
SC,M,1910,James,556
SC,M,1911,James,576
SC,M,1912,James,814
SC,M,1913,James,910
SC,M,1914,James,1164
SC,M,1915,James,1414
SC,M,1916,James,1510
SC,M,1917,James,1536
SC,M,1918,James,1815
SC,M,1919,James,1869
SC,M,1920,James,2121
SC,M,1921,James,2004
SC,M,1922,James,2074
SC,M,1923,James,1917
SC,M,1924,James,2004
SC,M,1925,James,1831
SC,M,1926,James,1850
SC,M,1927,James,1690
SC,M,1928,James,1740
SC,M,1929,James,1573
SC,M,1930,James,1606
SC,M,1931,James,1505
SC,M,1932,James,1730
SC,M,1933,James,1649
SC,M,1934,James,1644
SC,M,1935,James,1671
SC,M,1936,James,1563
SC,M,1937,James,1659
SC,M,1938,James,1659
SC,M,1939,James,1801
SC,M,1940,James,1929
SC,M,1941,James,1874
SC,M,1942,James,2005
SC,M,1943,James,2138
SC,M,1944,James,2042
SC,M,1945,James,1934
SC,M,1946,James,2105
SC,M,1947,James,2318
SC,M,1948,James,2276
SC,M,1949,James,2141
SC,M,1950,James,2107
SC,M,1951,James,2086
SC,M,1952,James,1994
SC,M,1953,James,1952
SC,M,1954,James,1862
SC,M,1955,James,1855
SC,M,1956,James,1723
SC,M,1957,James,1779
SC,M,1958,James,1568
SC,M,1959,James,1513
SC,M,1960,James,1508
SC,M,1961,James,1472
SC,M,1962,James,1376
SC,M,1963,James,1434
SC,M,1964,James,1450
SC,M,1965,James,1306
SC,M,1966,James,1301
SC,M,1967,James,1191
SC,M,1968,James,1168
SC,M,1969,James,1174
SC,M,1970,James,1261
SC,M,1971,James,1076
SC,M,1972,James,1030
SC,M,1973,James,933
SC,M,1974,James,927
SC,M,1975,Michael,883
SC,M,1976,James,826
SC,M,1977,James,824
SC,M,1978,James,847
SC,M,1979,James,856
SC,M,1980,James,769
SC,M,1981,James,765
SC,M,1982,Christopher,852
SC,M,1983,Christopher,873
SC,M,1984,Christopher,902
SC,M,1985,Christopher,907
SC,M,1986,Christopher,879
SC,M,1987,Christopher,805
SC,M,1988,Christopher,827
SC,M,1989,Christopher,847
SC,M,1990,Christopher,841
SC,M,1991,Christopher,739
SC,M,1992,Christopher,659
SC,M,1993,Christopher,627
SC,M,1994,Christopher,563
SC,M,1995,William,510
SC,M,1996,Christopher,492
SC,M,1997,William,521
SC,M,1998,William,528
SC,M,1999,William,507
SC,M,2000,William,552
SC,M,2001,William,532
SC,M,2002,William,533
SC,M,2003,William,471
SC,M,2004,William,500
SC,M,2005,William,433
SC,M,2006,William,441
SC,M,2007,William,405
SC,M,2008,William,457
SC,M,2009,William,417
SC,M,2010,William,397
SC,M,2011,William,408
SC,M,2012,William,401
SD,F,1910,Helen,60
SD,F,1911,Helen,80
SD,F,1912,Mary,108
SD,F,1913,Mary,111
SD,F,1914,Dorothy,133
SD,F,1915,Mary,177
SD,F,1916,Helen,212
SD,F,1917,Helen,237
SD,F,1918,Mary,229
SD,F,1919,Helen,229
SD,F,1920,Dorothy,282
SD,F,1921,Dorothy,276
SD,F,1922,Dorothy,250
SD,F,1923,Mary,269
SD,F,1924,Mary,250
SD,F,1925,Mary,265
SD,F,1926,Dorothy,236
SD,F,1927,Mary,238
SD,F,1928,Betty,236
SD,F,1929,Mary,232
SD,F,1930,Betty,258
SD,F,1931,Betty,238
SD,F,1932,Mary,274
SD,F,1933,Mary,244
SD,F,1934,Mary,242
SD,F,1935,Shirley,317
SD,F,1936,Shirley,289
SD,F,1937,Mary,228
SD,F,1938,Mary,225
SD,F,1939,Mary,215
SD,F,1940,Mary,209
SD,F,1941,Mary,216
SD,F,1942,Mary,224
SD,F,1943,Mary,271
SD,F,1944,Mary,273
SD,F,1945,Mary,225
SD,F,1946,Mary,300
SD,F,1947,Linda,495
SD,F,1948,Linda,507
SD,F,1949,Linda,484
SD,F,1950,Linda,393
SD,F,1951,Linda,356
SD,F,1952,Linda,303
SD,F,1953,Mary,313
SD,F,1954,Mary,337
SD,F,1955,Mary,314
SD,F,1956,Debra,281
SD,F,1957,Debra,243
SD,F,1958,Mary,229
SD,F,1959,Mary,225
SD,F,1960,Mary,217
SD,F,1961,Lori,211
SD,F,1962,Lori,184
SD,F,1963,Lisa,206
SD,F,1964,Lisa,193
SD,F,1965,Lisa,272
SD,F,1966,Lisa,220
SD,F,1967,Lisa,191
SD,F,1968,Lisa,192
SD,F,1969,Lisa,153
SD,F,1970,Lisa,158
SD,F,1971,Jennifer,194
SD,F,1972,Jennifer,207
SD,F,1973,Jennifer,248
SD,F,1974,Jennifer,221
SD,F,1975,Jennifer,220
SD,F,1976,Jennifer,220
SD,F,1977,Jennifer,208
SD,F,1978,Jennifer,215
SD,F,1979,Jennifer,244
SD,F,1980,Jennifer,221
SD,F,1981,Jennifer,202
SD,F,1982,Jennifer,213
SD,F,1983,Jennifer,175
SD,F,1984,Jessica,166
SD,F,1985,Ashley,164
SD,F,1986,Ashley,175
SD,F,1987,Ashley,203
SD,F,1988,Ashley,162
SD,F,1989,Ashley,123
SD,F,1990,Ashley,110
SD,F,1991,Ashley,117
SD,F,1992,Ashley,109
SD,F,1993,Ashley,105
SD,F,1994,Megan,93
SD,F,1995,Ashley,77
SD,F,1996,Samantha,74
SD,F,1997,Hannah,76
SD,F,1998,Emily,80
SD,F,1999,Alexis,74
SD,F,2000,Hannah,97
SD,F,2001,Madison,68
SD,F,2002,Hannah,72
SD,F,2003,Emma,88
SD,F,2004,Madison,81
SD,F,2005,Emma,60
SD,F,2006,Emma,64
SD,F,2007,Ava,73
SD,F,2008,Emma,76
SD,F,2009,Emma,59
SD,F,2010,Sophia,59
SD,F,2011,Ava,73
SD,F,2012,Emma,62
SD,M,1910,John,54
SD,M,1911,John,54
SD,M,1912,John,98
SD,M,1913,John,139
SD,M,1914,John,159
SD,M,1915,John,185
SD,M,1916,John,237
SD,M,1917,John,222
SD,M,1918,Robert,250
SD,M,1919,Robert,276
SD,M,1920,Robert,358
SD,M,1921,Robert,378
SD,M,1922,Robert,368
SD,M,1923,Robert,374
SD,M,1924,Robert,397
SD,M,1925,Robert,413
SD,M,1926,Robert,397
SD,M,1927,Robert,344
SD,M,1928,Robert,345
SD,M,1929,Robert,383
SD,M,1930,Robert,384
SD,M,1931,Robert,318
SD,M,1932,Robert,373
SD,M,1933,Robert,296
SD,M,1934,Robert,312
SD,M,1935,Robert,282
SD,M,1936,Robert,298
SD,M,1937,Robert,279
SD,M,1938,Robert,267
SD,M,1939,Robert,253
SD,M,1940,Robert,256
SD,M,1941,James,264
SD,M,1942,Robert,262
SD,M,1943,Robert,276
SD,M,1944,James,281
SD,M,1945,James,283
SD,M,1946,Robert,326
SD,M,1947,Robert,356
SD,M,1948,Robert,378
SD,M,1949,David,343
SD,M,1950,David,402
SD,M,1951,David,374
SD,M,1952,David,393
SD,M,1953,David,345
SD,M,1954,Michael,371
SD,M,1955,David,402
SD,M,1956,Michael,347
SD,M,1957,Michael,340
SD,M,1958,David,320
SD,M,1959,David,358
SD,M,1960,David,307
SD,M,1961,David,328
SD,M,1962,David,296
SD,M,1963,Michael,294
SD,M,1964,Michael,287
SD,M,1965,Michael,249
SD,M,1966,Michael,255
SD,M,1967,Michael,237
SD,M,1968,Michael,233
SD,M,1969,Michael,239
SD,M,1970,Michael,236
SD,M,1971,Michael,203
SD,M,1972,Jason,213
SD,M,1973,Jason,251
SD,M,1974,Jason,249
SD,M,1975,Jason,232
SD,M,1976,Jason,262
SD,M,1977,Jason,233
SD,M,1978,Michael,207
SD,M,1979,Matthew,197
SD,M,1980,Michael,213
SD,M,1981,Joshua,203
SD,M,1982,Matthew,194
SD,M,1983,Matthew,220
SD,M,1984,Matthew,220
SD,M,1985,Christopher,188
SD,M,1986,Michael,189
SD,M,1987,Matthew,153
SD,M,1988,Michael,141
SD,M,1989,Michael,134
SD,M,1990,Tyler,147
SD,M,1991,Michael,147
SD,M,1992,Tyler,141
SD,M,1993,Tyler,130
SD,M,1994,Tyler,131
SD,M,1995,Austin,126
SD,M,1996,Jacob,132
SD,M,1997,Jacob,121
SD,M,1998,Austin,120
SD,M,1999,Jacob,109
SD,M,2000,Jacob,120
SD,M,2001,Jacob,93
SD,M,2002,Jacob,102
SD,M,2003,Jacob,80
SD,M,2004,Ethan,96
SD,M,2005,Jacob,80
SD,M,2006,Jacob,80
SD,M,2007,Ethan,72
SD,M,2008,Jacob,56
SD,M,2009,Ethan,72
SD,M,2010,Jacob,68
SD,M,2011,Mason,82
SD,M,2012,Liam,72
TN,F,1910,Mary,735
TN,F,1911,Mary,721
TN,F,1912,Mary,869
TN,F,1913,Mary,1029
TN,F,1914,Mary,1158
TN,F,1915,Mary,1515
TN,F,1916,Mary,1722
TN,F,1917,Mary,1745
TN,F,1918,Mary,1909
TN,F,1919,Mary,2001
TN,F,1920,Mary,2076
TN,F,1921,Mary,2253
TN,F,1922,Mary,2246
TN,F,1923,Mary,2371
TN,F,1924,Mary,2476
TN,F,1925,Mary,2439
TN,F,1926,Mary,2151
TN,F,1927,Mary,2329
TN,F,1928,Mary,2116
TN,F,1929,Mary,2027
TN,F,1930,Mary,2100
TN,F,1931,Mary,2043
TN,F,1932,Mary,2021
TN,F,1933,Mary,1844
TN,F,1934,Mary,1955
TN,F,1935,Mary,1952
TN,F,1936,Mary,1792
TN,F,1937,Mary,1742
