"","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","movie_imdb_link","num_user_for_reviews","country","content_rating","budget","title_year","imdb_score"
"3827",9,98,NA,"Once Upon a Time in Queens ",291,"http://www.imdb.com/title/tt1639397/?ref_=fn_tt_tt_1",7,"USA","R",1500000,2013,6.3
"3828",18,112,NA,"Closer to the Moon ",2841,"http://www.imdb.com/title/tt2017486/?ref_=fn_tt_tt_1",13,"Romania","Not Rated",5000000,2014,7.1
"3829",4,82,NA,"Mutant World ",459,"http://www.imdb.com/title/tt3626436/?ref_=fn_tt_tt_1",10,"Canada",NA,1500000,2014,2.8
"3830",NA,102,NA,"Growing Up Smith ",108,"http://www.imdb.com/title/tt1105355/?ref_=fn_tt_tt_1",1,"USA","PG-13",2000000,2015,8.2
"3831",6,97,NA,"Checkmate ",735,"http://www.imdb.com/title/tt3781616/?ref_=fn_tt_tt_1",18,"USA",NA,1500000,2015,3.1
"3832",387,130,80033643,"Jack Reacher ",226583,"http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1",448,"USA","PG-13",60000000,2012,7
"3833",35,101,NA,"#Horror ",1547,"http://www.imdb.com/title/tt3526286/?ref_=fn_tt_tt_1",42,"USA","Not Rated",1500000,2015,3.3
"3834",27,93,NA,"Wind Walkers ",133,"http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1",2,"USA","R",2000000,2015,3.6
"3835",145,83,184925485,"Snow White and the Seven Dwarfs ",133348,"http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1",204,"USA","Approved",2000000,1937,7.7
"3836",125,120,140459099,"Deep Impact ",135601,"http://www.imdb.com/title/tt0120647/?ref_=fn_tt_tt_1",493,"USA","PG-13",75000000,1998,6.1
"3837",78,106,304124,"The Holy Girl ",2720,"http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1",37,"Argentina","R",1400000,2004,6.7
"3838",10,113,NA,"Shalako ",1978,"http://www.imdb.com/title/tt0063592/?ref_=fn_tt_tt_1",41,"UK","PG",1455000,1968,5.5
"3839",60,94,36830,"Incident at Loch Ness ",3291,"http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1",63,"UK","PG-13",1400000,2004,6.6
"3840",9,101,NA,"The Dog Lover ",162,"http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1",8,"USA","PG",2000000,2016,4.8
"3841",63,99,NA,"Girl House ",4948,"http://www.imdb.com/title/tt2577172/?ref_=fn_tt_tt_1",33,"Canada",NA,3150000,2014,5.5
"3842",92,76,231186,"The Blue Room ",2082,"http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1",16,"France","R",NA,2014,6.3
"3843",4,91,NA,"House at the End of the Drive ",330,"http://www.imdb.com/title/tt0464054/?ref_=fn_tt_tt_1",6,"USA","R",1400000,2014,6.9
"3844",53,105,NA,"Batman: The Movie ",22975,"http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1",155,"USA","Approved",1377800,1966,6.5
"3845",116,120,3650677,"Lock, Stock and Two Smoking Barrels ",414976,"http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1",523,"UK","R",960000,1998,8.2
"3846",NA,105,NA,"The Ballad of Gregorio Cortez ",39,"http://www.imdb.com/title/tt3551840/?ref_=fn_tt_tt_1",2,"USA",NA,1250000,1982,7.1
"3847",234,116,53215979,"RED 2 ",125036,"http://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1",205,"USA","PG-13",84000000,2013,6.7
"3848",13,120,NA,"The Streets of San Francisco ",3405,"http://www.imdb.com/title/tt0068135/?ref_=fn_tt_tt_1",13,"USA",NA,NA,NA,7.3
"3849",98,105,1647780,"The Celebration ",65951,"http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1",258,"Denmark","R",1300000,1998,8.1
"3850",43,95,695229,"Trees Lounge ",11369,"http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1",65,"USA","R",1300000,1996,7.2
"3851",15,135,638951,"Journey from the Fall ",775,"http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1",19,"USA","R",1592000,2006,7.4
"3852",14,105,609042,"The Basket ",449,"http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1",38,"USA","PG",1300000,1999,6.5
"3853",56,83,1521,"Eddie: The Sleepwalking Cannibal ",1231,"http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1",10,"Canada","Not Rated",1500000,2012,5.7
"3854",79,111,32940507,"Mercury Rising ",54316,"http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1",127,"USA","R",60000000,1998,6.1
"3855",8,60,NA,"Space: Above and Beyond ",6381,"http://www.imdb.com/title/tt0112173/?ref_=fn_tt_tt_1",79,"USA",NA,5000000,NA,7.7
"3856",16,135,NA,"Queen of the Mountains ",3144,"http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1",24,"Kyrgyzstan","PG-13",1400000,2014,8.7
"3857",18,88,NA,"Def-Con 4 ",1339,"http://www.imdb.com/title/tt0087130/?ref_=fn_tt_tt_1",46,"Canada","R",1750000,1985,4.3
"3858",134,113,158115031,"The Longest Yard ",130070,"http://www.imdb.com/title/tt0398165/?ref_=fn_tt_tt_1",316,"USA","PG-13",82000000,2005,6.4
"3859",35,87,19539,"The Hebrew Hammer ",4182,"http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1",53,"USA","R",1000000,2003,6.2
"3860",5,97,100358,"Neal 'N' Nikki ",1167,"http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1",24,"India",NA,1500000,2005,3.3
"3861",16,82,NA,"The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ",5579,"http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1",42,"USA","R",1300000,2010,2.7
"3862",24,103,NA,"Forget Me Not ",4866,"http://www.imdb.com/title/tt1147684/?ref_=fn_tt_tt_1",38,"USA","R",1300000,2009,5.2
"3863",144,130,NA,"Rebecca ",87424,"http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1",276,"USA","Not Rated",1288000,1940,8.2
"3864",242,87,19100000,"Friday the 13th Part 2 ",39690,"http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1",394,"USA","R",1250000,1981,6.1
"3865",97,101,NA,"The Lost Weekend ",24959,"http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1",136,"USA","Not Rated",1250000,1945,8
"3866",77,96,NA,"C.H.U.D. ",7528,"http://www.imdb.com/title/tt0087015/?ref_=fn_tt_tt_1",88,"USA","R",1250000,1984,5.5
"3867",16,80,2833383,"Filly Brown ",910,"http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1",11,"USA","R",427000,2012,5.7
"3868",7,87,NA,"The Lion of Judah ",458,"http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1",3,"USA","PG",15000000,2011,3.7
"3869",91,87,133103929,"Alvin and the Chipmunks: Chipwrecked ",22838,"http://www.imdb.com/title/tt1615918/?ref_=fn_tt_tt_1",56,"USA","G",75000000,2011,4.4
"3870",74,92,NA,"Niagara ",11047,"http://www.imdb.com/title/tt0046126/?ref_=fn_tt_tt_1",116,"USA","Approved",1250000,1953,7.1
"3871",74,118,NA,"How Green Was My Valley ",15840,"http://www.imdb.com/title/tt0033729/?ref_=fn_tt_tt_1",124,"USA","Approved",1250000,1941,7.8
"3872",19,27,NA,"The Girlfriend Experience ",3282,"http://www.imdb.com/title/tt3846642/?ref_=fn_tt_tt_1",17,"USA","TV-MA",NA,NA,7.3
"3873",46,123,NA,"Da Sweet Blood of Jesus ",794,"http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1",9,"USA",NA,1420000,2014,4.1
"3874",58,100,24741700,"Sex, Lies, and Videotape ",37785,"http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1",95,"USA","R",1200000,1989,7.2
"3875",287,103,55153403,"Saw ",299127,"http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1",1509,"USA","R",1200000,2004,7.7
"3876",100,100,18488314,"Super Troopers ",76151,"http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1",333,"USA","R",1200000,2001,7.1
"3877",5,99,NA,"The Algerian ",101,"http://www.imdb.com/title/tt1681370/?ref_=fn_tt_tt_1",1,"USA",NA,1300000,2014,7.6
"3878",50,89,11278,"The Amazing Catfish ",1229,"http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1",2,"Mexico",NA,1300000,2013,7
"3879",276,104,79363785,"The Day the Earth Stood Still ",139426,"http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1",698,"USA","PG-13",80000000,2008,5.5
"3880",139,101,133668525,"Grown Ups 2 ",107817,"http://www.imdb.com/title/tt2191701/?ref_=fn_tt_tt_1",255,"USA","PG-13",80000000,2013,5.4
"3881",137,114,13876974,"Monsoon Wedding ",19397,"http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1",214,"India","R",7000000,2001,7.4
"3882",122,111,9180275,"You Can Count on Me ",22145,"http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1",231,"USA","R",1200000,2000,7.7
"3883",73,99,NA,"The Trouble with Harry ",24891,"http://www.imdb.com/title/tt0048750/?ref_=fn_tt_tt_1",150,"USA","Approved",1200000,1955,7.2
"3884",202,110,22494487,"Lucky Number Slevin ",262160,"http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1",507,"Germany","R",27000000,2006,7.8
"3885",99,85,2199853,"But I'm a Cheerleader ",19986,"http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1",186,"USA","R",1200000,1999,6.6
"3886",10,113,2859955,"Home Run ",2417,"http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1",32,"USA","PG-13",1200000,2013,6
"3887",173,99,2812029,"Reservoir Dogs ",664719,"http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1",931,"USA","R",1200000,1992,8.4
"3888",7,83,NA,"The Blue Bird ",1047,"http://www.imdb.com/title/tt0032264/?ref_=fn_tt_tt_1",25,"USA","Approved",NA,1940,6.5
"3889",181,142,6100000,"The Good, the Bad and the Ugly ",503509,"http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1",780,"Italy","Approved",1200000,1966,8.9
"3890",111,112,375723,"The Second Mother ",7025,"http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1",26,"Brazil","R",4000000,2015,7.9
"3891",424,140,350034110,"Furious 7 ",278232,"http://www.imdb.com/title/tt2820852/?ref_=fn_tt_tt_1",657,"USA","PG-13",190000000,2015,7.2
"3892",265,110,130313314,"Get Smart ",168172,"http://www.imdb.com/title/tt0425061/?ref_=fn_tt_tt_1",380,"USA","PG-13",80000000,2008,6.5
"3893",38,108,594904,"Blue Like Jazz ",2582,"http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1",89,"USA","PG-13",1200000,2012,6
"3894",12,88,58936,"Down and Out with the Dolls ",91,"http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1",4,"USA","R",1200000,2001,6.1
"3895",23,97,24784,"Pink Ribbons, Inc. ",591,"http://www.imdb.com/title/tt2035599/?ref_=fn_tt_tt_1",10,"Canada","Not Rated",1200000,2011,7.4
"3896",17,85,7826,"Certifiably Jonathan ",132,"http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1",2,"USA",NA,1200000,2007,6.2
"3897",9,103,NA,"Q ",4068,"http://www.imdb.com/title/tt1879030/?ref_=fn_tt_tt_1",16,"France",NA,1500000,2011,5.6
"3898",1,110,3830,"The Knife of Don Juan ",27,"http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1",1,"USA",NA,1200000,2013,7.2
"3899",51,88,NA,"Grand Theft Parsons ",2953,"http://www.imdb.com/title/tt0338075/?ref_=fn_tt_tt_1",38,"USA","PG-13",NA,2003,6.1
"3900",14,76,NA,"Extreme Movie ",9560,"http://www.imdb.com/title/tt0806147/?ref_=fn_tt_tt_1",35,"USA","R",NA,2008,3.8
"3901",24,100,NA,"The Charge of the Light Brigade ",3418,"http://www.imdb.com/title/tt0027438/?ref_=fn_tt_tt_1",52,"USA","Approved",1200000,1936,7.1
"3902",18,99,NA,"Below Zero ",652,"http://www.imdb.com/title/tt1641388/?ref_=fn_tt_tt_1",11,"Canada","R",1200000,2011,4.5
"3903",145,128,124590960,"Something's Gotta Give ",91092,"http://www.imdb.com/title/tt0337741/?ref_=fn_tt_tt_1",402,"USA","PG-13",80000000,2003,6.7
"3904",22,84,NA,"Crowsnest ",1321,"http://www.imdb.com/title/tt2180333/?ref_=fn_tt_tt_1",51,"Canada","R",1200000,2012,3.8
"3905",9,91,2850263,"Airborne ",5061,"http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1",70,"USA","PG",2600000,1993,6.2
"3906",30,97,NA,"Cotton Comes to Harlem ",1172,"http://www.imdb.com/title/tt0065579/?ref_=fn_tt_tt_1",27,"USA","R",1200000,1970,6.6
"3907",9,84,NA,"The Wicked Within ",742,"http://www.imdb.com/title/tt1943014/?ref_=fn_tt_tt_1",7,"USA","R",1200000,2015,4.6
"3908",7,100,NA,"Bleeding Hearts ",71,"http://www.imdb.com/title/tt2622294/?ref_=fn_tt_tt_1",2,"USA",NA,1200000,2015,4.2
"3909",91,94,16101109,"Waiting... ",76467,"http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1",236,"USA","R",3000000,2005,6.8
"3910",99,90,6013,"Dead Man's Shoes ",39929,"http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1",207,"UK",NA,695393,2004,7.7
"3911",2,NA,NA,"Wolf Creek ",726,"http://www.imdb.com/title/tt4460878/?ref_=fn_tt_tt_1",6,"Australia",NA,NA,NA,7.1
"3912",57,92,1400000,"From a Whisper to a Scream ",1324,"http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1",37,"USA","R",1100000,1987,5.9
"3913",12,105,247740,"Sex with Strangers ",285,"http://www.imdb.com/title/tt0304692/?ref_=fn_tt_tt_1",8,"USA",NA,NA,2002,4.7
"3914",490,138,127968405,"Shutter Island ",786092,"http://www.imdb.com/title/tt1130884/?ref_=fn_tt_tt_1",964,"USA","R",80000000,2010,8.1
"3915",58,73,39659,"Dracula: Pages from a Virgin's Diary ",1555,"http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1",32,"Canada",NA,1600000,2002,7
"3916",5,116,NA,"Faith Like Potatoes ",2050,"http://www.imdb.com/title/tt0850667/?ref_=fn_tt_tt_1",36,"South Africa","PG",10000000,2006,6.9
"3917",97,110,56129,"Beyond the Black Rainbow ",6555,"http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1",82,"Canada","R",1100000,2010,6.1
"3918",481,102,4105123,"The Raid: Redemption ",148221,"http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1",316,"Indonesia","R",1100000,2011,7.6
"3919",17,89,NA,"The Dead Undead ",737,"http://www.imdb.com/title/tt0923653/?ref_=fn_tt_tt_1",15,"USA","R",1100000,2010,3
"3920",9,76,NA,"The Vatican Exorcisms ",332,"http://www.imdb.com/title/tt3043194/?ref_=fn_tt_tt_1",10,"Italy","R",1100000,2013,2.6
"3921",242,82,NA,"Casablanca ",387508,"http://www.imdb.com/title/tt0034583/?ref_=fn_tt_tt_1",1123,"USA","PG",950000,1942,8.6
"3922",95,89,NA,"Lake Mungo ",9465,"http://www.imdb.com/title/tt0816556/?ref_=fn_tt_tt_1",85,"Australia","R",1400000,2008,6.1
"3923",14,150,NA,"Rocket Singh: Salesman of the Year ",11010,"http://www.imdb.com/title/tt1434447/?ref_=fn_tt_tt_1",35,"India",NA,NA,2009,7.5
"3924",87,89,NA,"Silent Running ",20678,"http://www.imdb.com/title/tt0067756/?ref_=fn_tt_tt_1",199,"USA","GP",1000000,1972,6.7
"3925",141,88,120136047,"Four Christmases ",48500,"http://www.imdb.com/title/tt0369436/?ref_=fn_tt_tt_1",124,"Germany","PG-13",80000000,2008,5.6
"3926",141,145,117235247,"Rocky ",375240,"http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1",542,"USA","PG",960000,1976,8.1
"3927",16,91,NA,"The Sleepwalker ",512,"http://www.imdb.com/title/tt2723576/?ref_=fn_tt_tt_1",2,"Norway","Not Rated",1100000,2014,4.9
"3928",212,89,21378000,"The Fog ",46493,"http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1",335,"USA","R",1000000,1980,6.8
"3929",30,121,NA,"Tom Jones ",8508,"http://www.imdb.com/title/tt0057590/?ref_=fn_tt_tt_1",56,"UK","Unrated",1000000,1963,6.8
"3930",270,83,31537320,"Unfriended ",44329,"http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1",309,"USA","R",1000000,2014,5.7
"3931",211,110,NA,"Taxi Driver ",507063,"http://www.imdb.com/title/tt0075314/?ref_=fn_tt_tt_1",881,"USA","R",1300000,1976,8.3
"3932",161,91,17986000,"The Howling ",22773,"http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1",195,"USA","R",1000000,1981,6.6
"3933",184,110,16067035,"Dr. No ",116642,"http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1",389,"UK","Approved",1100000,1962,7.3
"3934",270,86,18112929,"Chernobyl Diaries ",52642,"http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1",271,"USA","R",1000000,2012,5
"3935",203,86,14564027,"Hellraiser ",76407,"http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1",335,"UK","R",1000000,1987,7
"3936",163,91,128200012,"Robots ",103022,"http://www.imdb.com/title/tt0358082/?ref_=fn_tt_tt_1",269,"USA","PG",75000000,2005,6.3
"3937",29,120,20773070,"God's Not Dead 2 ",4501,"http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1",102,"USA","PG",5000000,2016,3.4
"3938",137,90,10042266,"Cry_Wolf ",23021,"http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1",220,"USA","PG-13",1000000,2005,5.9
"3939",107,99,10037390,"Godzilla 2000 ",5442,"http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1",140,"Japan","PG",1000000000,1999,6
"3940",377,112,9701559,"Blue Valentine ",141425,"http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1",283,"USA","R",3500000,2010,7.4
"3941",169,103,9013113,"Transamerica ",36321,"http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1",230,"USA","R",1000000,2005,7.4
"3942",225,83,53245055,"The Devil Inside ",30570,"http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1",290,"USA","R",1000000,2012,4.2
"3943",101,109,9000000,"Beyond the Valley of the Dolls ",7584,"http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1",137,"USA","X",900000,1970,6.2
"3944",39,89,NA,"Love Me Tender ",2636,"http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1",36,"USA",NA,1000000,1956,6.2
"3945",372,96,23808111,"An Inconvenient Truth ",67654,"http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1",504,"USA","PG",NA,2006,7.5
"3946",40,109,NA,"Sands of Iwo Jima ",7346,"http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1",69,"USA","Approved",1000000,1949,7.2
"3947",155,138,112225777,"Face/Off ",283967,"http://www.imdb.com/title/tt0119094/?ref_=fn_tt_tt_1",535,"USA","R",80000000,1997,7.3
"3948",129,122,5355376,"Shine a Light ",9638,"http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1",67,"USA","PG-13",NA,2008,7.2
"3949",285,100,7186670,"The Green Inferno ",21468,"http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1",164,"USA","R",6000000,2013,5.4
"3950",29,109,NA,"Departure ",162,"http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1",5,"UK",NA,1100000,2015,7
"3951",337,95,5997134,"The Sessions ",36381,"http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1",126,"USA","R",1000000,2012,7.2
"3952",120,94,4417124,"Food, Inc. ",42389,"http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1",183,"USA","PG",NA,2008,7.9
"3953",40,107,5355847,"October Baby ",6110,"http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1",82,"USA","PG-13",NA,2011,6.8
"3954",38,104,3386698,"Next Stop Wonderland ",4195,"http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1",86,"USA","R",1000000,1998,6.7
"3955",387,96,143492840,"Juno ",414345,"http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1",881,"USA","PG-13",7500000,2007,7.5
"3956",185,93,5283379,"The Skeleton Twins ",31254,"http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1",79,"USA","R",NA,2014,6.8
"3957",348,102,2981638,"Martha Marcy May Marlene ",40425,"http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1",186,"USA","R",NA,2011,6.9
"3958",144,99,109993847,"Bedtime Stories ",72326,"http://www.imdb.com/title/tt0960731/?ref_=fn_tt_tt_1",116,"USA","PG",80000000,2008,6.1
"3959",155,84,3122616,"Obvious Child ",16594,"http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1",73,"USA","R",NA,2014,6.8
"3960",181,97,2508841,"Frozen River ",21746,"http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1",93,"USA","R",1000000,2008,7.2
"3961",149,91,4946250,"20 Feet from Stardom ",9540,"http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1",80,"USA","PG-13",1000000,2013,7.4
"3962",54,84,1950218,"Two Girls and a Guy ",5933,"http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1",102,"USA","R",1000000,1997,5.6
"3963",18,86,1277257,"Walking and Talking ",2629,"http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1",32,"UK","R",1000000,1996,6.8
"3964",122,91,45857453,"The Full Monty ",82232,"http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1",174,"UK","R",3500000,1997,7.2
"3965",87,92,1677838,"Who Killed the Electric Car? ",11283,"http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1",155,"USA","PG",1000000,2006,7.7
"3966",51,94,1744858,"The Broken Hearts Club: A Romantic Comedy ",6084,"http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1",120,"USA","R",1000000,2000,7
"3967",260,92,NA,"Bubba Ho-Tep ",38893,"http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1",366,"USA","R",1000000,2002,7.2
"3968",218,103,80021740,"Goosebumps ",47988,"http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1",154,"USA","PG",58000000,2015,6.4
"3969",226,117,104054514,"Road to Perdition ",200359,"http://www.imdb.com/title/tt0257044/?ref_=fn_tt_tt_1",1009,"USA","R",80000000,2002,7.7
"3970",16,100,982214,"Slam ",1976,"http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1",51,"USA","R",1000000,1998,7.2
"3971",12,119,798341,"Brigham City ",983,"http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1",63,"USA","PG-13",1000000,2001,7.2
"3972",1,167,610991,"Fiza ",2715,"http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1",19,"India",NA,1000000,2000,6.2
"3973",48,92,NA,"History of the World: Part I ",36559,"http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1",131,"USA","R",11000000,1981,6.9
"3974",59,92,582024,"Orgazmo ",30396,"http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1",168,"USA","NC-17",1000000,1997,6.2
"3975",88,108,548712,"All the Real Girls ",9233,"http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1",126,"USA","R",2500000,2003,6.9
"3976",28,97,464655,"Dream with the Fishes ",1524,"http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1",29,"USA","R",1000000,1997,7
"3977",44,88,464126,"Blue Car ",3142,"http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1",68,"USA","R",1000000,2002,6.7
"3978",13,100,428535,"Luminarias ",505,"http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1",32,"USA","R",1000000,2000,3.6
"3979",117,100,750100,"Palo Alto ",19752,"http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1",61,"USA","R",NA,2013,6.3
"3980",204,117,103028109,"Just Go with It ",172878,"http://www.imdb.com/title/tt1564367/?ref_=fn_tt_tt_1",203,"USA","PG-13",80000000,2011,6.4
"3981",100,124,621240,"Ajami ",4999,"http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1",32,"Germany",NA,NA,2009,7.4
"3982",117,88,104077,"Wristcutters: A Love Story ",46076,"http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1",88,"USA","R",1000000,2006,7.4
"3983",140,106,334658,"I Origins ",75633,"http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1",160,"USA","R",NA,2014,7.3
"3984",29,79,279282,"The Battle of Shaker Heights ",3806,"http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1",49,"USA","PG-13",1000000,2003,6.1
"3985",308,135,43982842,"The Lovely Bones ",125114,"http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1",593,"USA","PG-13",65000000,2009,6.7
"3986",248,96,484221,"The Act of Killing ",23836,"http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1",107,"UK","Not Rated",1000000,2012,8.2
"3987",84,53,274661,"Taxi to the Dark Side ",10564,"http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1",40,"USA","R",1000000,2007,7.7
"3988",40,97,144431,"Once in a Lifetime: The Extraordinary Story of the New York Cosmos ",1290,"http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1",13,"UK","PG-13",1000000,2006,7.3
"3989",NA,120,227241,"Guiana 1838 ",56,"http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1",2,"USA","Unrated",NA,2004,7.4
"3990",13,90,112521,"Lisa Picard Is Famous ",455,"http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1",16,"USA","PG-13",NA,2000,5.7
"3991",95,54,NA,"Daredevil ",213483,"http://www.imdb.com/title/tt3322312/?ref_=fn_tt_tt_1",394,"USA","TV-MA",NA,NA,8.8
"3992",31,91,287761,"Antarctica: A Year on Ice ",2482,"http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1",16,"New Zealand","PG",1000000,2013,7.6
"3993",43,93,100240,"A Lego Brickumentary ",1220,"http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1",11,"Denmark","G",1000000,2014,6.8
"3994",2,112,96734,"Hardflip ",606,"http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1",5,"USA","PG-13",1000000,2012,5.6
"3995",4,160,49000,"Chocolate: Deep Dark Secrets ",1524,"http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1",30,"India",NA,1500000,2005,4.8
"3996",238,95,100659,"The House of the Devil ",30160,"http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1",193,"USA","R",900000,2009,6.4
"3997",112,93,48430,"The Perfect Host ",20176,"http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1",73,"USA","R",500000,2010,6.8
"3998",33,88,21210,"Safe Men ",2735,"http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1",52,"USA","R",1000000,1998,6.1
